date;ticker;earning;price;totalReturnFactor;adjustmentFactor;cumulativeEarningsPerShare;totalReturn;earningsReinvestedFactor;totalEarnings;totalShares;priceFactor;
2016-07-07;BCFF11;0.6;71.41;1;1;0.6;71.41;1;0.6;1;1
2016-08-05;BCFF11;0.56;70.2;0.9908976333846802;1.007977207977208;1.1600000000000001;0.9908976333846802;1.007977207977208;1.1644672364672366;1.007977207977208;0.9830555944545583
2016-09-08;BCFF11;0.55;69.44;1.004961891543088;1.0079205069124424;1.7100000000000002;1.004899392050389;1.015960898420576;1.7232109796565442;1.0158977148896504;0.9891737891737891
2016-10-07;BCFF11;0.55;70.12;1.033956749587876;1.007843696520251;2.2600000000000002;1.0337665289179478;1.0239297873842286;2.28626875593199;1.0237414114099015;1.0097926267281108
2016-11-08;BCFF11;0.52;74.25;1.0918315773348368;1.007003367003367;2.7800000000000002;1.0914546462804504;1.0311007434709598;2.8222560407068897;1.0307447784132684;1.0588990302338848
2016-12-07;BCFF11;0.54;68.75;0.9622218251192298;1.0078545454545456;3.3200000000000003;0.9616660406183463;1.0391995711287683;3.3830996755955094;1.038599323867814;0.9259259259259259
2017-01-06;BCFF11;0.54;70.85;1.079104834660113;1.0076217360621031;3.8600000000000003;1.0781783577605035;1.0471200759757626;3.9480590479576647;1.046221059929917;1.0305454545454544
2017-02-07;BCFF11;0.55;70.4;1.0485980153913954;1.0078125;4.41;1.0473389219345968;1.0553007015693232;4.527777505919119;1.054033559929917;0.993648553281581
2017-03-07;BCFF11;0.55;77.19;1.165327791761352;1.0071252752947273;4.96;1.1635063990197485;1.0628200095867235;5.111414865292674;1.0611588352246444;1.0964488636363636
2017-04-07;BCFF11;0.55;71;0.9851635145217008;1.0077464788732395;5.51;0.9831879427510009;1.0710531223370434;5.69931278804651;1.068905314097884;0.9198082653193419
2017-05-08;BCFF11;0.55;70.85;1.0770872244347167;1.0077628793225124;6.06;1.0743935423075361;1.079367578473746;6.2914802944277275;1.0766681934203963;0.9978873239436619
2017-06-07;BCFF11;0.5;71.65;1.0991724881705123;1.0069783670621075;6.56;1.0958825131767314;1.0868998016312739;6.83330357466898;1.0836465604825039;1.0112914608327455
2017-07-07;BCFF11;0.5;69.9;1.0679378371924868;1.0071530758226037;7.06;1.0641576354183813;1.0946744783239153;7.378703392821533;1.0907996363051076;0.9755757152826239
2017-08-07;BCFF11;0.5;70;1.1040708257773393;1.0071428571428571;7.56;1.099513226628863;1.1024935817405146;7.927674639545516;1.0979424934479647;1.0014306151645207
2017-09-08;BCFF11;0.5;69.77;1.1067460569843708;1.0071664038985237;8.059999999999999;1.101477825255207;1.1103944960427972;8.48022908821876;1.1051088973464884;0.9967142857142857
2017-10-06;BCFF11;0.495000000840426;72.55;1.1625163532231522;1.0068228807834656;8.555000000840424;1.1562369285269911;1.1179705853119135;9.030635319327583;1.111931778129954;1.0398452056757919
2017-11-08;BCFF11;0.495000000840426;76.85;1.1918598886545764;1.0064411190740459;9.05000000168085;1.184658265336008;1.1251715669731883;9.584229904383474;1.118372897204;1.0592694693314955
2017-12-07;BCFF11;0.495;77.5;1.1419356716470241;1.0063870967741935;9.54500000168085;1.1342732535238775;1.132358146659017;10.14098610140268;1.1247599939781934;1.0084580351333767
2018-01-08;BCFF11;0.508853490316019;79.49;1.16886907707278;1.0064014780515287;10.053853491996868;1.1602067795050657;1.1396069124813244;10.71658156455601;1.131161472029722;1.0256774193548386
2018-02-07;BCFF11;0.495;83.1;1.1984581689379332;1.005956678700361;10.548853491996868;1.18875982294213;1.1463951847036862;11.279455049167401;1.1371181507300832;1.0454145175493772
2018-03-07;BCFF11;0.495;83.69;1.161363160340311;1.0059146851475684;11.043853491996867;1.1511482314633052;1.153175751275897;11.845256302926838;1.1430328358776516;1.0070998796630566
2018-04-06;BCFF11;0.495;89.91;1.2457026382375131;1.0055055055055055;11.538853491996866;1.2338998957313856;1.159524566723362;12.4137827819115;1.1485383413831571;1.0743219022583343
2018-05-08;BCFF11;0.51;88.05;1.1421142879437318;1.0057921635434413;12.048853491996866;1.1304504611143031;1.1662407226464615;13.002491339424065;1.1543305049265984;0.9793126459793127
2018-06-07;BCFF11;0.51;79.99;1.0662393886773442;1.0063757969746219;12.558853491996866;1.054456525713556;1.1736764367175916;13.594451553393688;1.1607063019012203;0.9084611016467916
2018-07-06;BCFF11;0.51;80.24;1.1848277567814167;1.00635593220339;13.068853491996865;1.170709759526865;1.1811362445780849;14.189653292787039;1.1670622341046102;1.0031253906738342
2018-08-07;BCFF11;0.53;80;1.185405057027333;1.006625;13.598853491996865;1.1701767039926325;1.1889612721984149;14.811707526862483;1.1736872341046103;0.9970089730807578
2018-09-10;BCFF11;0.53;77.52;1.1599803411885785;1.0068369453044375;14.128853491996864;1.1439279298473672;1.1970901353855299;15.437385341949279;1.1805241794090477;0.969
2018-10-05;BCFF11;0.53;77.8;1.2095984301438154;1.0068123393316195;14.658853491996863;1.191625143937357;1.2052451195983105;16.066673696881832;1.1873365187406673;1.0036119711042313
2018-11-08;BCFF11;0.53;82.71;1.2895193284751072;1.0064079313263208;15.188853491996863;1.2690823067485935;1.2129682475560797;16.699358255417337;1.193744450066988;1.0631105398457583
2018-12-07;BCFF11;0.58;83.39;1.2314465451249428;1.006955270416117;15.768853491996863;1.2105712693880564;1.2214047697239958;17.395764093297537;1.2006997204831051;1.0082214967960343
2019-01-08;BCFF11;0.58;87.7;1.2930280977483433;1.0066134549600911;16.348853491996863;1.2697129810093335;1.229482475156606;18.09600573505459;1.2073131754431963;1.0516848542990767
2019-02-07;BCFF11;0.53;84.5;1.1920512527088507;1.0062721893491124;16.878853491996864;1.169304028790765;1.2371940220422037;18.739205978394512;1.2135853647923087;0.9635119726339795
2019-03-11;BCFF11;0.43;84.25;1.2398294649293944;1.0051038575667657;17.308853491996864;1.2150836329438108;1.2435084841131612;19.263242344008916;1.2186892223590744;0.9970414201183432
2019-04-05;BCFF11;0.53;84;1.2476412126063563;1.0063095238095239;17.838853491996865;1.221363735052371;1.251354430501018;19.912491679478272;1.2249987461685983;0.9970326409495549
2019-05-08;BCFF11;0.53;85.49;1.2814465251392568;1.0061995555035677;18.368853491996866;1.2530374144042078;1.2591122717475445;20.56502677936452;1.231198301672166;1.0177380952380952
2019-06-07;BCFF11;0.53;86.86;1.2870958173823595;1.0061017729679944;18.898853491996867;1.2571281375978984;1.2667950889709636;21.220795818923804;1.2373000746401603;1.0160252661129958
2019-07-05;BCFF11;0.57;90.51;1.3283409705672968;1.0062976466688764;19.468853491996867;1.2958557420640218;1.2747729168431707;21.929646520069955;1.2435977213090368;1.0420216440248677
2019-08-07;BCFF11;0.57;98.3;1.3925179349053618;1.005798575788403;20.038853491996868;1.356929134953909;1.2821647842144894;22.641802409415497;1.2493962970974397;1.0860678378079769
2019-09-06;BCFF11;0.57;93.4;1.2256869254591616;1.00610278372591;20.608853491996868;1.1929157085340882;1.2899895585935286;23.357436885484805;1.2554990808233497;0.9501525940996949
2019-10-07;BCFF11;0.57;91.5;1.2716203282623788;1.0062295081967214;21.17885349199687;1.2360617333547805;1.298025559122472;24.076622181226245;1.2617285890200711;0.9796573875802997
2019-11-07;BCFF11;0.53;103.99;1.482728212453342;1.0050966439080682;21.70885349199687;1.4397503384939585;1.3046411331808905;24.748039554678158;1.2668252329281393;1.136502732240437
2019-12-05;BCFF11;0.53;104.6;1.318943382357025;1.0050669216061185;22.23885349199687;1.2793530085997056;1.3112516475268357;25.422142396581314;1.2718921545342579;1.0058659486489085
2020-01-08;BCFF11;0.57;111.02;1.3988773551388107;1.005134210052243;22.80885349199687;1.3554059942293817;1.317983888916588;26.15004742439562;1.2770263645865008;1.061376673040153
2020-02-07;BCFF11;0.57;101.17;1.2078155364652647;1.0056340812493823;23.37885349199687;1.1688592803568392;1.325409517232121;26.881163878522074;1.282660445835883;0.9112772473428211
2020-03-06;BCFF11;0.53;98.45;1.2967187310036112;1.0053834433722701;23.908853491996872;1.2534142620593327;1.332544784313208;27.563827139802395;1.2880438892081532;0.9731145596520708
2020-04-07;BCFF11;0.4;78.99;1.0745630312506407;1.0050639321433092;24.30885349199687;1.0375072301528898;1.3392927006788908;28.08107026834298;1.2931078213514624;0.8023362112747587
2020-05-08;BCFF11;0.4;85.85;1.462387586195143;1.0046592894583577;24.70885349199687;1.4104735594761748;1.3455328530408195;28.60017711266691;1.29776711080982;1.0868464362577541
2020-06-05;BCFF11;0.4;91.83;1.4455270242976679;1.004355874986388;25.108853491996868;1.3928241559192287;1.3513938259387432;29.121026306985392;1.302122985796208;1.0696563774024461
;;;;;;;;;;;;BCFF11